Blood Brothers: Malcolm X & Muhammad Ali,2021,PG-13,09 Sep 2021,95 min,"Documentary, Biography, History",Marcus A. Clarke,"Randy Roberts, Johnny Smith","Ilyasah Shabazz, Rahman Ali, Cornel West","From a chance meeting to a tragic fallout, Malcolm X and Muhammad Ali's extraordinary bond cracks under the weight of distrust and shifting ideals.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BNjY3NTViZmYtZDgzNi00M2MxLWEzZjctYWIwYzkxZGE1Zjg2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '69/100'}",69,6.9,"1,039",tt15095938,movie,09 Sep 2021,N/A,N/A,N/A,True
Paradise Hills,2019,TV-14,25 Oct 2019,95 min,"Fantasy, Mystery, Sci-Fi",Alice Waddington,"Sofía Cuenca, Brian DeLeeuw, Nacho Vigalondo","Emma Roberts, Danielle Macdonald, Awkwafina",Uma is a young woman who wakes up in an apparently idyllic reform school for young ladies. But a dark secret lies within its walls.,English,"Spain, United States",1 win & 22 nominations,https://m.media-amazon.com/images/M/MV5BMmQwY2QwZjgtNDgxNy00YTM2LWEzNjQtMjI0YjQ5ZGM0OGY1XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '5.3/10'}",49,5.3,"18,834",tt6127004,movie,01 Oct 2019,N/A,N/A,N/A,True
Paradise Hills,2019,TV-14,25 Oct 2019,95 min,"Fantasy, Mystery, Sci-Fi",Alice Waddington,"Sofía Cuenca, Brian DeLeeuw, Nacho Vigalondo","Emma Roberts, Danielle Macdonald, Awkwafina",Uma is a young woman who wakes up in an apparently idyllic reform school for young ladies. But a dark secret lies within its walls.,English,"Spain, United States",1 win & 22 nominations,https://m.media-amazon.com/images/M/MV5BMmQwY2QwZjgtNDgxNy00YTM2LWEzNjQtMjI0YjQ5ZGM0OGY1XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '67%'}",49,5.3,"18,834",tt6127004,movie,01 Oct 2019,N/A,N/A,N/A,True
Paradise Hills,2019,TV-14,25 Oct 2019,95 min,"Fantasy, Mystery, Sci-Fi",Alice Waddington,"Sofía Cuenca, Brian DeLeeuw, Nacho Vigalondo","Emma Roberts, Danielle Macdonald, Awkwafina",Uma is a young woman who wakes up in an apparently idyllic reform school for young ladies. But a dark secret lies within its walls.,English,"Spain, United States",1 win & 22 nominations,https://m.media-amazon.com/images/M/MV5BMmQwY2QwZjgtNDgxNy00YTM2LWEzNjQtMjI0YjQ5ZGM0OGY1XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '49/100'}",49,5.3,"18,834",tt6127004,movie,01 Oct 2019,N/A,N/A,N/A,True
The Women and the Murderer,2021,TV-14,09 Sep 2021,92 min,"Documentary, Crime","Mona Achache, Patricia Tourancheau",N/A,"Anne Gautier, Hélène Frinking, Agnès Nijkamp","Two brave women, a police chief and a victim's mother, make tireless efforts to find and prosecute serial killer Guy Georges, in 1990s Paris.",French,France,N/A,https://m.media-amazon.com/images/M/MV5BMGY1NmIyNTUtZTkxZC00ZGU4LWEzMDMtZGE0N2I3NTUxOWZkXkEyXkFqcGdeQXVyNDk3MzMwMTI@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.4/10'}",N/A,6.4,"1,376",tt15216504,movie,09 Sep 2021,N/A,N/A,N/A,True
JJ+E,2021,TV-14,08 Sep 2021,90 min,"Drama, Romance",Alexis Almström,"Dunja Vujovic, Mats Wahl","Mustapha Aarab, Elsa Öhrn, Jonay Pineda Skallak","Two youngsters are raised in the same city, yet they live light years apart, separated economically, socially and culturally. That is until the day they start in the same high school class.",Swedish,Sweden,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BY2VmODVmZGYtMDUzNS00M2Q2LWIwYjktNzQzMTgxYjljOTM4XkEyXkFqcGdeQXVyNzI3MzM2OTk@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '5.3/10'}",N/A,5.3,"1,966",tt12299824,movie,08 Sep 2021,N/A,N/A,N/A,True
Show Dogs,2018,Unrated,18 May 2018,92 min,"Adventure, Comedy, Crime",Raja Gosnell,"Max Botkin, Marc Hyman","Will Arnett, Ludacris, Natasha Lyonne","Max, a macho, solitary Rottweiler police dog is ordered to go undercover as a primped show dog in a prestigious Dog Show, along with his human partner, to avert a disaster from happening.",English,"United Kingdom, United States",1 nomination,https://m.media-amazon.com/images/M/MV5BZDdjOWMwNjYtNWE3Zi00Y2JjLTgzODItNTg1YjNjM2U3ZWMyXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '3.9/10'}",31,3.9,"4,851",tt5691024,movie,07 Aug 2018,"$17,857,020",N/A,N/A,True
Show Dogs,2018,Unrated,18 May 2018,92 min,"Adventure, Comedy, Crime",Raja Gosnell,"Max Botkin, Marc Hyman","Will Arnett, Ludacris, Natasha Lyonne","Max, a macho, solitary Rottweiler police dog is ordered to go undercover as a primped show dog in a prestigious Dog Show, along with his human partner, to avert a disaster from happening.",English,"United Kingdom, United States",1 nomination,https://m.media-amazon.com/images/M/MV5BZDdjOWMwNjYtNWE3Zi00Y2JjLTgzODItNTg1YjNjM2U3ZWMyXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '16%'}",31,3.9,"4,851",tt5691024,movie,07 Aug 2018,"$17,857,020",N/A,N/A,True
Show Dogs,2018,Unrated,18 May 2018,92 min,"Adventure, Comedy, Crime",Raja Gosnell,"Max Botkin, Marc Hyman","Will Arnett, Ludacris, Natasha Lyonne","Max, a macho, solitary Rottweiler police dog is ordered to go undercover as a primped show dog in a prestigious Dog Show, along with his human partner, to avert a disaster from happening.",English,"United Kingdom, United States",1 nomination,https://m.media-amazon.com/images/M/MV5BZDdjOWMwNjYtNWE3Zi00Y2JjLTgzODItNTg1YjNjM2U3ZWMyXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '31/100'}",31,3.9,"4,851",tt5691024,movie,07 Aug 2018,"$17,857,020",N/A,N/A,True
If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,2018,TV-14,13 Mar 2018,97 min,"Documentary, Biography, Music",Stephen Kijak,Stephen Kijak,"Lynyrd Skynyrd, Ronnie Van Zant, Gary Rossington","This authorized documentary will explore the music and backstory of the legendary American band. With the songs from the first six Skynyrd albums driving the narration, the film focuses on the story of frontman Ronnie Van Zant - h...",English,United States,3 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMDE5NTQ0NmYtZjBhNC00YmFhLWJiZmUtNzQ5Mzc2MTY1YzU4XkEyXkFqcGdeQXVyMTQ0MjYyOTQ@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '7.8/10'}",N/A,7.8,"1,469",tt6214722,movie,18 Aug 2018,N/A,N/A,N/A,True
If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,2018,TV-14,13 Mar 2018,97 min,"Documentary, Biography, Music",Stephen Kijak,Stephen Kijak,"Lynyrd Skynyrd, Ronnie Van Zant, Gary Rossington","This authorized documentary will explore the music and backstory of the legendary American band. With the songs from the first six Skynyrd albums driving the narration, the film focuses on the story of frontman Ronnie Van Zant - h...",English,United States,3 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMDE5NTQ0NmYtZjBhNC00YmFhLWJiZmUtNzQ5Mzc2MTY1YzU4XkEyXkFqcGdeQXVyMTQ0MjYyOTQ@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '100%'}",N/A,7.8,"1,469",tt6214722,movie,18 Aug 2018,N/A,N/A,N/A,True
Untold: Breaking Point,2021,TV-MA,07 Sep 2021,68 min,"Documentary, Sport","Chapman Way, Maclain Way",N/A,"Mardy Fish, Kevin O'Connor, Tom Fish",Tennis star Mardy Fish's battles with anxiety and mental health.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BY2RiMWExMmMtNmUwMy00YzQyLTgzY2YtMDM5M2JiYzZmMTNkXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '7.6/10'}",N/A,7.6,"3,059",tt15101938,movie,N/A,N/A,N/A,N/A,True
Shadow Parties,2021,N/A,06 Sep 2021,116 min,Action,Yemi Amodu,"Ade Derek Adeniji, Yemi Amodu, Lucien Morgan","Toyin Abraham, Toyin Adegbola, Ayanfe Adekunle",A family faces destruction in a long-running conflict between communities that pits relatives against each other amid attacks and reprisals.,N/A,N/A,1 nomination,https://m.media-amazon.com/images/M/MV5BYjk0NWI3OGQtMDY2YS00MTAyLWEwOTctYzhmYmE4OWI4MGJmXkEyXkFqcGdeQXVyOTUxNTA0NjU@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '7.0/10'}",N/A,7,11,tt10168094,movie,N/A,N/A,N/A,N/A,True
Angamaly Diaries,2017,Not Rated,03 Mar 2017,132 min,"Action, Comedy, Thriller",Lijo Jose Pellissery,Chemban Vinod Jose,"Antony Varghese, Reshma Rajan, Binny Rinky Benjamin","Vincent Pepe who wanted to be a powerful leader of a righteous gang that ruled the city, like his seniors. And then there's the rival clan with the malicious gangsters of Angamaly a locale on which the film is based.",Malayalam,India,2 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BZmQ3NDc1NGYtMTkzOC00MTUzLTgyNjYtZDM2MmU3M2M2M2Y1XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '7.9/10'}",N/A,7.9,"6,276",tt6167894,movie,01 Jul 2018,N/A,N/A,N/A,True
A Champion Heart,2018,G,26 Aug 2021,90 min,Family,David de Vos,"Stephanie de Vos, David de Vos, Tiffany North","Mandy Grace, Devan Key, Donna Rusch","A troubled girl finds faith, hope, and healing through a relationship with a wounded horse.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNWNjYTBmN2QtMjU4MS00MDQ1LTk3MjgtYjkzN2VjZjhmYWVmXkEyXkFqcGdeQXVyMTU1MjQyOQ@@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.0/10'}",N/A,6,430,tt4738912,movie,27 Aug 2019,N/A,N/A,N/A,True
Worth,2020,PG-13,03 Sep 2021,118 min,"Biography, Drama, History",Sara Colangelo,Max Borenstein,"Michael Keaton, Amy Ryan, Stanley Tucci","An attorney in Washington D.C. battles against cynicism, bureaucracy and politics to help the victims of 9/11.",English,"United Kingdom, Canada, United States",N/A,https://m.media-amazon.com/images/M/MV5BZDI4YzBhMzQtM2MzYy00ZGJjLTg2NmItNzJiYTA3OWJjMzUxXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.8/10'}",67,6.8,"15,404",tt8009744,movie,03 Sep 2021,N/A,N/A,N/A,True
Worth,2020,PG-13,03 Sep 2021,118 min,"Biography, Drama, History",Sara Colangelo,Max Borenstein,"Michael Keaton, Amy Ryan, Stanley Tucci","An attorney in Washington D.C. battles against cynicism, bureaucracy and politics to help the victims of 9/11.",English,"United Kingdom, Canada, United States",N/A,https://m.media-amazon.com/images/M/MV5BZDI4YzBhMzQtM2MzYy00ZGJjLTg2NmItNzJiYTA3OWJjMzUxXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '82%'}",67,6.8,"15,404",tt8009744,movie,03 Sep 2021,N/A,N/A,N/A,True
Worth,2020,PG-13,03 Sep 2021,118 min,"Biography, Drama, History",Sara Colangelo,Max Borenstein,"Michael Keaton, Amy Ryan, Stanley Tucci","An attorney in Washington D.C. battles against cynicism, bureaucracy and politics to help the victims of 9/11.",English,"United Kingdom, Canada, United States",N/A,https://m.media-amazon.com/images/M/MV5BZDI4YzBhMzQtM2MzYy00ZGJjLTg2NmItNzJiYTA3OWJjMzUxXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '67/100'}",67,6.8,"15,404",tt8009744,movie,03 Sep 2021,N/A,N/A,N/A,True
Afterlife of the Party,2021,TV-PG,02 Sep 2021,109 min,"Comedy, Drama, Fantasy",Stephen Herek,Carrie Freedle,"Victoria Justice, Midori Francis, Robyn Scott",A social butterfly who dies during her birthday week is given a second chance to right her wrongs on Earth.,English,United States,1 win,https://m.media-amazon.com/images/M/MV5BN2FlMGRlZTctY2Q5YS00ZWIzLThjYzQtNTZhYmEwYjU2MmI0XkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '5.8/10'}",N/A,5.8,"9,570",tt11742798,movie,02 Sep 2021,N/A,N/A,N/A,True
Afterlife of the Party,2021,TV-PG,02 Sep 2021,109 min,"Comedy, Drama, Fantasy",Stephen Herek,Carrie Freedle,"Victoria Justice, Midori Francis, Robyn Scott",A social butterfly who dies during her birthday week is given a second chance to right her wrongs on Earth.,English,United States,1 win,https://m.media-amazon.com/images/M/MV5BN2FlMGRlZTctY2Q5YS00ZWIzLThjYzQtNTZhYmEwYjU2MmI0XkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '56%'}",N/A,5.8,"9,570",tt11742798,movie,02 Sep 2021,N/A,N/A,N/A,True
Anjaam,1994,Not Rated,22 Apr 1994,170 min,"Crime, Drama, Thriller",Rahul Rawail,"Sutanu Gupta, Rumi Jaffery, Gautam Rajadhyaksha","Madhuri Dixit, Shah Rukh Khan, Tinnu Anand",Vijay falls in love Shivani and proposes her only to be rejected every time. However his love turns into an obsession and turns her life into a hell.,Hindi,N/A,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BZDQwNTQ2NzAtNTFiNy00NzUyLWE3MTMtYjUzMjFlMzgwZWRmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.6/10'}",N/A,6.6,"6,766",tt0109134,movie,21 Oct 2019,N/A,N/A,N/A,True
Bright Star,2009,PG,09 Oct 2009,119 min,"Biography, Drama, Romance",Jane Campion,"Jane Campion, Andrew Motion","Abbie Cornish, Ben Whishaw, Paul Schneider",The three-year romance between 19th-century poet John Keats and Fanny Brawne near the end of his life.,"English, French","Australia, United Kingdom, France",Nominated for 1 Oscar. 16 wins & 54 nominations total,https://m.media-amazon.com/images/M/MV5BMTg0NjEwNDgxNF5BMl5BanBnXkFtZTcwMjkyOTM3Mg@@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.9/10'}",81,6.9,"27,839",tt0810784,movie,26 Jan 2010,"$4,444,637",N/A,N/A,True
Bright Star,2009,PG,09 Oct 2009,119 min,"Biography, Drama, Romance",Jane Campion,"Jane Campion, Andrew Motion","Abbie Cornish, Ben Whishaw, Paul Schneider",The three-year romance between 19th-century poet John Keats and Fanny Brawne near the end of his life.,"English, French","Australia, United Kingdom, France",Nominated for 1 Oscar. 16 wins & 54 nominations total,https://m.media-amazon.com/images/M/MV5BMTg0NjEwNDgxNF5BMl5BanBnXkFtZTcwMjkyOTM3Mg@@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '83%'}",81,6.9,"27,839",tt0810784,movie,26 Jan 2010,"$4,444,637",N/A,N/A,True
Bright Star,2009,PG,09 Oct 2009,119 min,"Biography, Drama, Romance",Jane Campion,"Jane Campion, Andrew Motion","Abbie Cornish, Ben Whishaw, Paul Schneider",The three-year romance between 19th-century poet John Keats and Fanny Brawne near the end of his life.,"English, French","Australia, United Kingdom, France",Nominated for 1 Oscar. 16 wins & 54 nominations total,https://m.media-amazon.com/images/M/MV5BMTg0NjEwNDgxNF5BMl5BanBnXkFtZTcwMjkyOTM3Mg@@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '81/100'}",81,6.9,"27,839",tt0810784,movie,26 Jan 2010,"$4,444,637",N/A,N/A,True
Final Account,2020,PG-13,21 May 2021,94 min,Documentary,Luke Holland,N/A,N/A,"An urgent portrait of the last living generation of Hitler's Third Reich in never-before-seen interviews raising vital questions about authority, conformity, national identity, and their own roles in the greatest human crimes in h...",German,"United Kingdom, United States",2 nominations,https://m.media-amazon.com/images/M/MV5BNzkxNGJlZTYtZjNkNS00M2Y3LWE4MjAtNmJkMTE0ODgzY2E2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '7.2/10'}",76,7.2,"1,201",tt12789212,movie,06 Jul 2021,"$308,976",N/A,N/A,True
Final Account,2020,PG-13,21 May 2021,94 min,Documentary,Luke Holland,N/A,N/A,"An urgent portrait of the last living generation of Hitler's Third Reich in never-before-seen interviews raising vital questions about authority, conformity, national identity, and their own roles in the greatest human crimes in h...",German,"United Kingdom, United States",2 nominations,https://m.media-amazon.com/images/M/MV5BNzkxNGJlZTYtZjNkNS00M2Y3LWE4MjAtNmJkMTE0ODgzY2E2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '93%'}",76,7.2,"1,201",tt12789212,movie,06 Jul 2021,"$308,976",N/A,N/A,True
Final Account,2020,PG-13,21 May 2021,94 min,Documentary,Luke Holland,N/A,N/A,"An urgent portrait of the last living generation of Hitler's Third Reich in never-before-seen interviews raising vital questions about authority, conformity, national identity, and their own roles in the greatest human crimes in h...",German,"United Kingdom, United States",2 nominations,https://m.media-amazon.com/images/M/MV5BNzkxNGJlZTYtZjNkNS00M2Y3LWE4MjAtNmJkMTE0ODgzY2E2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '76/100'}",76,7.2,"1,201",tt12789212,movie,06 Jul 2021,"$308,976",N/A,N/A,True
Gurgaon,2017,N/A,04 Aug 2017,107 min,"Crime, Thriller",Shanker Raman,"Vipin Bhati, Lovesh Nagar, Shanker Raman","Akshay Oberoi, Pankaj Tripathi, Aamir Bashir",Based on true event this story revolves around kidnapping of Preeto which family has come to know from midnight call. The tales revolves as to how they family will be able to track Preeto..,Hindi,India,2 nominations,https://m.media-amazon.com/images/M/MV5BYjYwNjExMDctZjk5Yi00OTExLWE4MjYtMjMyY2RkZjI1YTQ5XkEyXkFqcGdeQXVyMzI3MDA4NDU@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.4/10'}",N/A,6.4,"2,321",tt4699202,movie,02 May 2018,N/A,N/A,N/A,True
Gurgaon,2017,N/A,04 Aug 2017,107 min,"Crime, Thriller",Shanker Raman,"Vipin Bhati, Lovesh Nagar, Shanker Raman","Akshay Oberoi, Pankaj Tripathi, Aamir Bashir",Based on true event this story revolves around kidnapping of Preeto which family has come to know from midnight call. The tales revolves as to how they family will be able to track Preeto..,Hindi,India,2 nominations,https://m.media-amazon.com/images/M/MV5BYjYwNjExMDctZjk5Yi00OTExLWE4MjYtMjMyY2RkZjI1YTQ5XkEyXkFqcGdeQXVyMzI3MDA4NDU@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '86%'}",N/A,6.4,"2,321",tt4699202,movie,02 May 2018,N/A,N/A,N/A,True
Here and There,2011,N/A,13 Oct 2011,53 min,Drama,Michaël Dacheux,"Michaël Dacheux, Christophe Pellet","Adrien Dantou, César Domboy, Christine Leroy","The relationship of Clarinette (Adrien Dantou) and Piano (César Domboy) through the years is definitely NOT the case of ""Absence Makes the Heart Grow Fonder"".",French,France,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BMzBhOWJiZDQtYjBmZS00ODE2LWI4NDYtODJjNDIxNzUzNmNmXkEyXkFqcGdeQXVyNjI3NjgzMDE@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.4/10'}",N/A,6.4,77,tt2084102,movie,N/A,N/A,N/A,N/A,True
In the Cut,2003,R,31 Oct 2003,119 min,"Mystery, Thriller",Jane Campion,"Jane Campion, Susanna Moore, Stavros Kazantzidis","Meg Ryan, Mark Ruffalo, Jennifer Jason Leigh","New York City writing professor, Frannie Avery, has an affair with a police detective who is investigating the murder of a beautiful young woman in her neighborhood.",English,"United Kingdom, Australia, France, United States",1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BZjc5NzdiMjYtMWE5NC00MWEzLThiNmYtZjE4MjllZjgwYTU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '5.4/10'}",46,5.4,"24,934",tt0199626,movie,10 Feb 2004,"$4,750,602",N/A,N/A,True
In the Cut,2003,R,31 Oct 2003,119 min,"Mystery, Thriller",Jane Campion,"Jane Campion, Susanna Moore, Stavros Kazantzidis","Meg Ryan, Mark Ruffalo, Jennifer Jason Leigh","New York City writing professor, Frannie Avery, has an affair with a police detective who is investigating the murder of a beautiful young woman in her neighborhood.",English,"United Kingdom, Australia, France, United States",1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BZjc5NzdiMjYtMWE5NC00MWEzLThiNmYtZjE4MjllZjgwYTU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '34%'}",46,5.4,"24,934",tt0199626,movie,10 Feb 2004,"$4,750,602",N/A,N/A,True
In the Cut,2003,R,31 Oct 2003,119 min,"Mystery, Thriller",Jane Campion,"Jane Campion, Susanna Moore, Stavros Kazantzidis","Meg Ryan, Mark Ruffalo, Jennifer Jason Leigh","New York City writing professor, Frannie Avery, has an affair with a police detective who is investigating the murder of a beautiful young woman in her neighborhood.",English,"United Kingdom, Australia, France, United States",1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BZjc5NzdiMjYtMWE5NC00MWEzLThiNmYtZjE4MjllZjgwYTU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '46/100'}",46,5.4,"24,934",tt0199626,movie,10 Feb 2004,"$4,750,602",N/A,N/A,True
Shikara,2020,Not Rated,07 Feb 2020,118 min,"Drama, History, Romance",Vidhu Vinod Chopra,"Vidhu Vinod Chopra, Abhijat Joshi, Rahul Pandita","Sadia Khateeb, Aadil Khan, Zain Khan Durrani",Shikara is the story of resilience in the face of insurmountable odds. It's also the story of a love that remains unextinguished through 30 years of exile. A timeless love story in the worst of times.,Hindi,India,1 nomination,https://m.media-amazon.com/images/M/MV5BMTBhZjlkNmMtOGI3NS00ZjgyLWEyYzEtYWRlZjg5NjgzZDY5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '3.3/10'}",N/A,3.3,"15,282",tt10930586,movie,26 Jan 2021,N/A,N/A,N/A,True
Shikara,2020,Not Rated,07 Feb 2020,118 min,"Drama, History, Romance",Vidhu Vinod Chopra,"Vidhu Vinod Chopra, Abhijat Joshi, Rahul Pandita","Sadia Khateeb, Aadil Khan, Zain Khan Durrani",Shikara is the story of resilience in the face of insurmountable odds. It's also the story of a love that remains unextinguished through 30 years of exile. A timeless love story in the worst of times.,Hindi,India,1 nomination,https://m.media-amazon.com/images/M/MV5BMTBhZjlkNmMtOGI3NS00ZjgyLWEyYzEtYWRlZjg5NjgzZDY5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '55%'}",N/A,3.3,"15,282",tt10930586,movie,26 Jan 2021,N/A,N/A,N/A,True
A Cinderella Story,2004,PG,16 Jul 2004,95 min,"Comedy, Family, Romance",Mark Rosman,Leigh Dunlap,"Hilary Duff, Chad Michael Murray, Jennifer Coolidge","Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.","English, German, Czech","United States, Canada",6 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BMTA1NDI0OTkwNDNeQTJeQWpwZ15BbWU3MDQ3Nzc1MjE@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '5.9/10'}",25,5.9,"89,380",tt0356470,movie,19 Oct 2004,"$51,438,175",N/A,N/A,True
A Cinderella Story,2004,PG,16 Jul 2004,95 min,"Comedy, Family, Romance",Mark Rosman,Leigh Dunlap,"Hilary Duff, Chad Michael Murray, Jennifer Coolidge","Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.","English, German, Czech","United States, Canada",6 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BMTA1NDI0OTkwNDNeQTJeQWpwZ15BbWU3MDQ3Nzc1MjE@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '12%'}",25,5.9,"89,380",tt0356470,movie,19 Oct 2004,"$51,438,175",N/A,N/A,True
A Cinderella Story,2004,PG,16 Jul 2004,95 min,"Comedy, Family, Romance",Mark Rosman,Leigh Dunlap,"Hilary Duff, Chad Michael Murray, Jennifer Coolidge","Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.","English, German, Czech","United States, Canada",6 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BMTA1NDI0OTkwNDNeQTJeQWpwZ15BbWU3MDQ3Nzc1MjE@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '25/100'}",25,5.9,"89,380",tt0356470,movie,19 Oct 2004,"$51,438,175",N/A,N/A,True
An Unfinished Life,2005,PG-13,16 Sep 2005,108 min,"Drama, Family, Romance",Lasse Hallström,"Mark Spragg, Virginia Korus Spragg","Jennifer Lopez, Robert Redford, Morgan Freeman","Desperate to provide care for her daughter, down-on-her-luck Jean moves in with her father in-law from whom she is estranged. Through time, they learn to forgive each other and heal old wounds.",English,United States,3 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BNzEwOGFjZWUtMjgxNy00N2NhLTg2NGYtNmEyMzVlYmEzN2UwXkEyXkFqcGdeQXVyMTI1Mzg0ODA5._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '7.0/10'}",49,7,"31,760",tt0350261,movie,11 Apr 2006,"$8,586,392",N/A,N/A,True
An Unfinished Life,2005,PG-13,16 Sep 2005,108 min,"Drama, Family, Romance",Lasse Hallström,"Mark Spragg, Virginia Korus Spragg","Jennifer Lopez, Robert Redford, Morgan Freeman","Desperate to provide care for her daughter, down-on-her-luck Jean moves in with her father in-law from whom she is estranged. Through time, they learn to forgive each other and heal old wounds.",English,United States,3 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BNzEwOGFjZWUtMjgxNy00N2NhLTg2NGYtNmEyMzVlYmEzN2UwXkEyXkFqcGdeQXVyMTI1Mzg0ODA5._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '52%'}",49,7,"31,760",tt0350261,movie,11 Apr 2006,"$8,586,392",N/A,N/A,True
