Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,movie_success,earnings

Winchester,2018,PG-13,02 Feb 2018,99 min,"Drama, Fantasy, Horror","Michael Spierig, Peter Spierig","Tom Vaughan, Michael Spierig, Peter Spierig","Helen Mirren, Sarah Snook, Finn Scicluna-O'Prey","Ensconced in her sprawling San Jose, California mansion, eccentric firearm heiress Sarah Winchester (Dame Helen Mirren) believes she is haunted by the souls of people killed by the Winchester repeating rifle.",English,"Australia, United States",6 wins & 10 nominations,https://m.media-amazon.com/images/M/MV5BMjI2OWE5OGItMTE4Yi00ZmIzLThjZDctNTU1OTMxMTc3Yjg4XkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '28/100'}",28,5.4,"34,888",tt1072748,movie,01 Apr 2018,"$25,091,816",N/A,N/A,True
6 Bullets,2012,R,17 Nov 2012,115 min,"Action, Crime, Drama",Ernie Barbarash,"Chad Law, Evan Law","Jean-Claude Van Damme, Joe Flanigan, Anna-Louise Plowman",An ex-mercenary known for finding missing children is hired by a mixed martial arts fighter whose daughter has been kidnapped.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODgxNzkzZTgtYzlhZi00MTQ2LTkyNGUtZjRmZjQ0YzE0MmUzXkEyXkFqcGdeQXVyMTE2OTg4Mjg@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.0/10'}",N/A,6,"15,214",tt1975249,movie,21 Aug 2012,N/A,N/A,N/A,True
Air Force One,1997,R,25 Jul 1997,124 min,"Action, Drama, Thriller",Wolfgang Petersen,Andrew W. Marlowe,"Harrison Ford, Gary Oldman, Glenn Close","Communist radicals hijack Air Force One with the U.S. President and his family on board. The Vice President negotiates from Washington D.C., while the President, a veteran, fights to rescue the hostages on board.","English, Russian","Germany, United States",Nominated for 2 Oscars. 7 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BZmNiNTQ5ZjMtOThjYS00NDc2LWFlMWMtZTM5OTA1NjRmMGM4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.5/10'}",61,6.5,"199,638",tt0118571,movie,26 Dec 2000,"$172,956,409",N/A,N/A,True
Air Force One,1997,R,25 Jul 1997,124 min,"Action, Drama, Thriller",Wolfgang Petersen,Andrew W. Marlowe,"Harrison Ford, Gary Oldman, Glenn Close","Communist radicals hijack Air Force One with the U.S. President and his family on board. The Vice President negotiates from Washington D.C., while the President, a veteran, fights to rescue the hostages on board.","English, Russian","Germany, United States",Nominated for 2 Oscars. 7 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BZmNiNTQ5ZjMtOThjYS00NDc2LWFlMWMtZTM5OTA1NjRmMGM4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '78%'}",61,6.5,"199,638",tt0118571,movie,26 Dec 2000,"$172,956,409",N/A,N/A,True
Air Force One,1997,R,25 Jul 1997,124 min,"Action, Drama, Thriller",Wolfgang Petersen,Andrew W. Marlowe,"Harrison Ford, Gary Oldman, Glenn Close","Communist radicals hijack Air Force One with the U.S. President and his family on board. The Vice President negotiates from Washington D.C., while the President, a veteran, fights to rescue the hostages on board.","English, Russian","Germany, United States",Nominated for 2 Oscars. 7 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BZmNiNTQ5ZjMtOThjYS00NDc2LWFlMWMtZTM5OTA1NjRmMGM4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '61/100'}",61,6.5,"199,638",tt0118571,movie,26 Dec 2000,"$172,956,409",N/A,N/A,True
Audible,2021,PG-13,01 Jul 2021,39 min,"Documentary, Short, Sport",Matthew Ogens,N/A,Amaree McKenstry-Hall,Football player Amaree McKenstry-Hall and his Maryland School for the Deaf teammates attempt to defend their winning streak while coming to terms with the tragic loss of a close friend.,"English, American Sign ",United States,Nominated for 1 Oscar. 1 win & 3 nominations total,https://m.media-amazon.com/images/M/MV5BZmI0MzY5ZDgtN2U3OS00ZGMyLTkyNWEtMDZkYTU1MmI2YTJkXkEyXkFqcGdeQXVyMjg4MDM2MjI@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.7/10'}",N/A,6.7,"2,475",tt12771540,movie,01 Jul 2021,N/A,N/A,N/A,True
Audible,2021,PG-13,01 Jul 2021,39 min,"Documentary, Short, Sport",Matthew Ogens,N/A,Amaree McKenstry-Hall,Football player Amaree McKenstry-Hall and his Maryland School for the Deaf teammates attempt to defend their winning streak while coming to terms with the tragic loss of a close friend.,"English, American Sign ",United States,Nominated for 1 Oscar. 1 win & 3 nominations total,https://m.media-amazon.com/images/M/MV5BZmI0MzY5ZDgtN2U3OS00ZGMyLTkyNWEtMDZkYTU1MmI2YTJkXkEyXkFqcGdeQXVyMjg4MDM2MjI@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '100%'}",N/A,6.7,"2,475",tt12771540,movie,01 Jul 2021,N/A,N/A,N/A,True
Austin Powers in Goldmember,2002,PG-13,26 Jul 2002,94 min,"Action, Adventure, Comedy",Jay Roach,"Mike Myers, Michael McCullers","Mike Myers, Beyonc�, Seth Green","Upon learning that his father has been kidnapped, Austin Powers must travel to 1975 and defeat the aptly named villain Goldmember, who is working with Dr. Evil.","English, Japanese, German, French",United States,5 wins & 22 nominations,https://m.media-amazon.com/images/M/MV5BMTI3NTkzODI0MF5BMl5BanBnXkFtZTYwNjc5MTA3._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.2/10'}",62,6.2,"213,268",tt0295178,movie,03 Dec 2002,"$213,307,889",N/A,N/A,True
Austin Powers in Goldmember,2002,PG-13,26 Jul 2002,94 min,"Action, Adventure, Comedy",Jay Roach,"Mike Myers, Michael McCullers","Mike Myers, Beyonc�, Seth Green","Upon learning that his father has been kidnapped, Austin Powers must travel to 1975 and defeat the aptly named villain Goldmember, who is working with Dr. Evil.","English, Japanese, German, French",United States,5 wins & 22 nominations,https://m.media-amazon.com/images/M/MV5BMTI3NTkzODI0MF5BMl5BanBnXkFtZTYwNjc5MTA3._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '53%'}",62,6.2,"213,268",tt0295178,movie,03 Dec 2002,"$213,307,889",N/A,N/A,True
Austin Powers in Goldmember,2002,PG-13,26 Jul 2002,94 min,"Action, Adventure, Comedy",Jay Roach,"Mike Myers, Michael McCullers","Mike Myers, Beyonc�, Seth Green","Upon learning that his father has been kidnapped, Austin Powers must travel to 1975 and defeat the aptly named villain Goldmember, who is working with Dr. Evil.","English, Japanese, German, French",United States,5 wins & 22 nominations,https://m.media-amazon.com/images/M/MV5BMTI3NTkzODI0MF5BMl5BanBnXkFtZTYwNjc5MTA3._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '62/100'}",62,6.2,"213,268",tt0295178,movie,03 Dec 2002,"$213,307,889",N/A,N/A,True
Austin Powers: International Man of Mystery,1997,PG-13,02 May 1997,89 min,"Adventure, Comedy",Jay Roach,Mike Myers,"Mike Myers, Elizabeth Hurley, Michael York",A world-class playboy and part-time secret agent from the 1960s emerges after thirty years in a cryogenic state to battle with his nemesis Dr. Evil.,English,United States,3 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BMTRhZTY0MDItY2I1Yi00MGE3LTk1ZDEtMjA0ZGZhNDQyNGU0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '7.0/10'}",51,7,"244,191",tt0118655,movie,05 Sep 2000,"$53,911,748",N/A,N/A,True
Austin Powers: International Man of Mystery,1997,PG-13,02 May 1997,89 min,"Adventure, Comedy",Jay Roach,Mike Myers,"Mike Myers, Elizabeth Hurley, Michael York",A world-class playboy and part-time secret agent from the 1960s emerges after thirty years in a cryogenic state to battle with his nemesis Dr. Evil.,English,United States,3 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BMTRhZTY0MDItY2I1Yi00MGE3LTk1ZDEtMjA0ZGZhNDQyNGU0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '73%'}",51,7,"244,191",tt0118655,movie,05 Sep 2000,"$53,911,748",N/A,N/A,True
Austin Powers: International Man of Mystery,1997,PG-13,02 May 1997,89 min,"Adventure, Comedy",Jay Roach,Mike Myers,"Mike Myers, Elizabeth Hurley, Michael York",A world-class playboy and part-time secret agent from the 1960s emerges after thirty years in a cryogenic state to battle with his nemesis Dr. Evil.,English,United States,3 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BMTRhZTY0MDItY2I1Yi00MGE3LTk1ZDEtMjA0ZGZhNDQyNGU0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '51/100'}",51,7,"244,191",tt0118655,movie,05 Sep 2000,"$53,911,748",N/A,N/A,True
Austin Powers: The Spy Who Shagged Me,1999,PG-13,11 Jun 1999,95 min,"Action, Adventure, Comedy",Jay Roach,"Mike Myers, Michael McCullers","Mike Myers, Heather Graham, Michael York","Dr. Evil is back and has invented a new time machine that allows him to go back to the 1960s and steal Austin Powers' mojo, inadvertently leaving him ""shagless"".","English, German",United States,Nominated for 1 Oscar. 18 wins & 32 nominations total,https://m.media-amazon.com/images/M/MV5BMmFkZGQxN2YtODNlYS00MzM5LTk3NjQtNTUxYmQ1YzkwMDhmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.6/10'}",59,6.6,"237,202",tt0145660,movie,03 Dec 2002,"$206,040,086",N/A,N/A,True
Austin Powers: The Spy Who Shagged Me,1999,PG-13,11 Jun 1999,95 min,"Action, Adventure, Comedy",Jay Roach,"Mike Myers, Michael McCullers","Mike Myers, Heather Graham, Michael York","Dr. Evil is back and has invented a new time machine that allows him to go back to the 1960s and steal Austin Powers' mojo, inadvertently leaving him ""shagless"".","English, German",United States,Nominated for 1 Oscar. 18 wins & 32 nominations total,https://m.media-amazon.com/images/M/MV5BMmFkZGQxN2YtODNlYS00MzM5LTk3NjQtNTUxYmQ1YzkwMDhmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '53%'}",59,6.6,"237,202",tt0145660,movie,03 Dec 2002,"$206,040,086",N/A,N/A,True
Austin Powers: The Spy Who Shagged Me,1999,PG-13,11 Jun 1999,95 min,"Action, Adventure, Comedy",Jay Roach,"Mike Myers, Michael McCullers","Mike Myers, Heather Graham, Michael York","Dr. Evil is back and has invented a new time machine that allows him to go back to the 1960s and steal Austin Powers' mojo, inadvertently leaving him ""shagless"".","English, German",United States,Nominated for 1 Oscar. 18 wins & 32 nominations total,https://m.media-amazon.com/images/M/MV5BMmFkZGQxN2YtODNlYS00MzM5LTk3NjQtNTUxYmQ1YzkwMDhmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '59/100'}",59,6.6,"237,202",tt0145660,movie,03 Dec 2002,"$206,040,086",N/A,N/A,True
Boogie Nights,1997,R,31 Oct 1997,155 min,Drama,Paul Thomas Anderson,Paul Thomas Anderson,"Mark Wahlberg, Julianne Moore, Burt Reynolds","Back when sex was safe, pleasure was a business and business was booming, an idealistic porn producer aspires to elevate his craft to an art when he discovers a hot young talent.",English,United States,Nominated for 3 Oscars. 37 wins & 65 nominations total,https://m.media-amazon.com/images/M/MV5BY2E2YWYxY2QtZmJmZi00MjJlLWFiYWItZTk5Y2IyMWQ1ZThhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '7.9/10'}",85,7.9,"268,729",tt0118749,movie,08 May 2007,"$26,416,349",N/A,N/A,True
Boogie Nights,1997,R,31 Oct 1997,155 min,Drama,Paul Thomas Anderson,Paul Thomas Anderson,"Mark Wahlberg, Julianne Moore, Burt Reynolds","Back when sex was safe, pleasure was a business and business was booming, an idealistic porn producer aspires to elevate his craft to an art when he discovers a hot young talent.",English,United States,Nominated for 3 Oscars. 37 wins & 65 nominations total,https://m.media-amazon.com/images/M/MV5BY2E2YWYxY2QtZmJmZi00MjJlLWFiYWItZTk5Y2IyMWQ1ZThhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '93%'}",85,7.9,"268,729",tt0118749,movie,08 May 2007,"$26,416,349",N/A,N/A,True
Boogie Nights,1997,R,31 Oct 1997,155 min,Drama,Paul Thomas Anderson,Paul Thomas Anderson,"Mark Wahlberg, Julianne Moore, Burt Reynolds","Back when sex was safe, pleasure was a business and business was booming, an idealistic porn producer aspires to elevate his craft to an art when he discovers a hot young talent.",English,United States,Nominated for 3 Oscars. 37 wins & 65 nominations total,https://m.media-amazon.com/images/M/MV5BY2E2YWYxY2QtZmJmZi00MjJlLWFiYWItZTk5Y2IyMWQ1ZThhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '85/100'}",85,7.9,"268,729",tt0118749,movie,08 May 2007,"$26,416,349",N/A,N/A,True
Charlie's Angels,2000,PG-13,03 Nov 2000,98 min,"Action, Adventure, Comedy",McG,"Ryan Rowe, Ed Solomon, John August","Cameron Diaz, Drew Barrymore, Lucy Liu","Three women, detectives with a mysterious boss, retrieve stolen voice-ID software, using martial arts, tech skills, and sex appeal.","English, German, Finnish, Japanese, Cantonese","United States, Germany",15 wins & 33 nominations,https://m.media-amazon.com/images/M/MV5BMGI1NTM5MTItNDcxMS00YTIwLTg1NjUtNzE5ZGE5NDkxMmU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '5.6/10'}",52,5.6,"189,182",tt0160127,movie,27 May 2003,"$125,305,545",N/A,N/A,True
Charlie's Angels,2000,PG-13,03 Nov 2000,98 min,"Action, Adventure, Comedy",McG,"Ryan Rowe, Ed Solomon, John August","Cameron Diaz, Drew Barrymore, Lucy Liu","Three women, detectives with a mysterious boss, retrieve stolen voice-ID software, using martial arts, tech skills, and sex appeal.","English, German, Finnish, Japanese, Cantonese","United States, Germany",15 wins & 33 nominations,https://m.media-amazon.com/images/M/MV5BMGI1NTM5MTItNDcxMS00YTIwLTg1NjUtNzE5ZGE5NDkxMmU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '68%'}",52,5.6,"189,182",tt0160127,movie,27 May 2003,"$125,305,545",N/A,N/A,True
Charlie's Angels,2000,PG-13,03 Nov 2000,98 min,"Action, Adventure, Comedy",McG,"Ryan Rowe, Ed Solomon, John August","Cameron Diaz, Drew Barrymore, Lucy Liu","Three women, detectives with a mysterious boss, retrieve stolen voice-ID software, using martial arts, tech skills, and sex appeal.","English, German, Finnish, Japanese, Cantonese","United States, Germany",15 wins & 33 nominations,https://m.media-amazon.com/images/M/MV5BMGI1NTM5MTItNDcxMS00YTIwLTg1NjUtNzE5ZGE5NDkxMmU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '52/100'}",52,5.6,"189,182",tt0160127,movie,27 May 2003,"$125,305,545",N/A,N/A,True
Congo,1995,PG-13,09 Jun 1995,109 min,"Action, Adventure, Mystery",Frank Marshall,"Michael Crichton, John Patrick Shanley","Laura Linney, Tim Curry, Dylan Walsh","When an expedition to the African Congo ends in disaster, a new team is assembled to find out what went wrong.","English, American Sign ",United States,2 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '5.3/10'}",22,5.3,"46,506",tt0112715,movie,27 Jul 1999,"$81,022,101",N/A,N/A,True
Congo,1995,PG-13,09 Jun 1995,109 min,"Action, Adventure, Mystery",Frank Marshall,"Michael Crichton, John Patrick Shanley","Laura Linney, Tim Curry, Dylan Walsh","When an expedition to the African Congo ends in disaster, a new team is assembled to find out what went wrong.","English, American Sign ",United States,2 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '20%'}",22,5.3,"46,506",tt0112715,movie,27 Jul 1999,"$81,022,101",N/A,N/A,True
Congo,1995,PG-13,09 Jun 1995,109 min,"Action, Adventure, Mystery",Frank Marshall,"Michael Crichton, John Patrick Shanley","Laura Linney, Tim Curry, Dylan Walsh","When an expedition to the African Congo ends in disaster, a new team is assembled to find out what went wrong.","English, American Sign ",United States,2 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '22/100'}",22,5.3,"46,506",tt0112715,movie,27 Jul 1999,"$81,022,101",N/A,N/A,True
Dennis the Menace,1993,PG,25 Jun 1993,94 min,"Comedy, Family",Nick Castle,"Hank Ketcham, John Hughes","Walter Matthau, Mason Gamble, Joan Plowright","When his parents must go out of town on business, Dennis stays with Mr. and Mrs. Wilson. He is driving Mr. Wilson crazy, but he is just trying to be helpful, even to the thief who has arrived in town.","English, French",United States,3 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BOWY1NGQ3YjktMmU0MS00Y2YyLThlOGEtNTNjNDJkNjVjZTM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '5.6/10'}",49,5.6,"62,362",tt0106701,movie,28 Jan 2003,"$51,270,765",N/A,N/A,True
Dennis the Menace,1993,PG,25 Jun 1993,94 min,"Comedy, Family",Nick Castle,"Hank Ketcham, John Hughes","Walter Matthau, Mason Gamble, Joan Plowright","When his parents must go out of town on business, Dennis stays with Mr. and Mrs. Wilson. He is driving Mr. Wilson crazy, but he is just trying to be helpful, even to the thief who has arrived in town.","English, French",United States,3 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BOWY1NGQ3YjktMmU0MS00Y2YyLThlOGEtNTNjNDJkNjVjZTM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '27%'}",49,5.6,"62,362",tt0106701,movie,28 Jan 2003,"$51,270,765",N/A,N/A,True
Dennis the Menace,1993,PG,25 Jun 1993,94 min,"Comedy, Family",Nick Castle,"Hank Ketcham, John Hughes","Walter Matthau, Mason Gamble, Joan Plowright","When his parents must go out of town on business, Dennis stays with Mr. and Mrs. Wilson. He is driving Mr. Wilson crazy, but he is just trying to be helpful, even to the thief who has arrived in town.","English, French",United States,3 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BOWY1NGQ3YjktMmU0MS00Y2YyLThlOGEtNTNjNDJkNjVjZTM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '49/100'}",49,5.6,"62,362",tt0106701,movie,28 Jan 2003,"$51,270,765",N/A,N/A,True
Dreamy Eyes,2019,N/A,20 Dec 2019,117 min,"Drama, Romance",Victor Vu,"Trieu Hoang My, Kay Nguyen, Victor Vu","Tr�c Anh, Tran Nghia, Tran Phong","The movie tells the one-sided love story of a young man, Ngan, for his girlfriend from childhood, Ha Lan.",Vietnamese,Vietnam,1 win,https://m.media-amazon.com/images/M/MV5BMDlmYThhNWQtODcxZC00MjEwLTg1ZjgtODQyNDk0MmViNDRkXkEyXkFqcGdeQXVyOTIxNDQ1MTQ@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.9/10'}",N/A,6.9,988,tt10622410,movie,N/A,N/A,N/A,N/A,True
Dynasty Warriors,2021,N/A,29 Apr 2021,119 min,"Action, Adventure, Fantasy",Roy Hin Yeung Chow,"Guanzhong Luo, Chi-long To","Louis Koo, Kai Wang, Ray Lui","This movie is adapted from a video game of the same title. The story is set in the turbulent late Eastern Han Dynasty. Ambitious Dong Zhuo controls the court and the commonalty, and heroes from all over the country begin to rise.","Cantonese, Mandarin","Hong Kong, China, Japan",1 nomination,https://m.media-amazon.com/images/M/MV5BZGEwMWE3OWMtYzY5Ny00OTI1LWFmZDItZWU1YmI5NTUxZGZlXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '4.7/10'}",N/A,4.7,"2,288",tt7587604,movie,01 Jul 2021,N/A,N/A,N/A,True
Dynasty Warriors,2021,N/A,29 Apr 2021,119 min,"Action, Adventure, Fantasy",Roy Hin Yeung Chow,"Guanzhong Luo, Chi-long To","Louis Koo, Kai Wang, Ray Lui","This movie is adapted from a video game of the same title. The story is set in the turbulent late Eastern Han Dynasty. Ambitious Dong Zhuo controls the court and the commonalty, and heroes from all over the country begin to rise.","Cantonese, Mandarin","Hong Kong, China, Japan",1 nomination,https://m.media-amazon.com/images/M/MV5BZGEwMWE3OWMtYzY5Ny00OTI1LWFmZDItZWU1YmI5NTUxZGZlXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '27%'}",N/A,4.7,"2,288",tt7587604,movie,01 Jul 2021,N/A,N/A,N/A,True
Hampstead,2017,PG-13,14 Jun 2019,102 min,"Comedy, Drama, Romance",Joel Hopkins,Robert Festinger,"James Norton, Brendan Gleeson, Diane Keaton",An American widow finds unexpected love with a man living wild on Hampstead Heath when they take on the developers who want to destroy his home.,English,"United Kingdom, Belgium",N/A,https://m.media-amazon.com/images/M/MV5BN2JkOWY2ZmEtMTI0OS00ODI5LWFlNzctMGMwYWQ3Yzc1YjM2XkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.1/10'}",53,6.1,"6,720",tt5153236,movie,14 Jun 2019,"$144,396",N/A,N/A,True
Hampstead,2017,PG-13,14 Jun 2019,102 min,"Comedy, Drama, Romance",Joel Hopkins,Robert Festinger,"James Norton, Brendan Gleeson, Diane Keaton",An American widow finds unexpected love with a man living wild on Hampstead Heath when they take on the developers who want to destroy his home.,English,"United Kingdom, Belgium",N/A,https://m.media-amazon.com/images/M/MV5BN2JkOWY2ZmEtMTI0OS00ODI5LWFlNzctMGMwYWQ3Yzc1YjM2XkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '43%'}",53,6.1,"6,720",tt5153236,movie,14 Jun 2019,"$144,396",N/A,N/A,True
Hampstead,2017,PG-13,14 Jun 2019,102 min,"Comedy, Drama, Romance",Joel Hopkins,Robert Festinger,"James Norton, Brendan Gleeson, Diane Keaton",An American widow finds unexpected love with a man living wild on Hampstead Heath when they take on the developers who want to destroy his home.,English,"United Kingdom, Belgium",N/A,https://m.media-amazon.com/images/M/MV5BN2JkOWY2ZmEtMTI0OS00ODI5LWFlNzctMGMwYWQ3Yzc1YjM2XkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '53/100'}",53,6.1,"6,720",tt5153236,movie,14 Jun 2019,"$144,396",N/A,N/A,True
Kung Fu Panda,2008,PG,06 Jun 2008,92 min,"Animation, Action, Adventure","Mark Osborne, John Stevenson","Jonathan Aibel, Glenn Berger, Ethan Reiff","Jack Black, Ian McShane, Angelina Jolie","To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way.",English,United States,Nominated for 1 Oscar. 14 wins & 39 nominations total,https://m.media-amazon.com/images/M/MV5BODJkZTZhMWItMDI3Yy00ZWZlLTk4NjQtOTI1ZjU5NjBjZTVjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '7.6/10'}",74,7.6,"477,270",tt0441773,movie,07 Nov 2008,"$215,771,591",N/A,N/A,True
Kung Fu Panda,2008,PG,06 Jun 2008,92 min,"Animation, Action, Adventure","Mark Osborne, John Stevenson","Jonathan Aibel, Glenn Berger, Ethan Reiff","Jack Black, Ian McShane, Angelina Jolie","To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way.",English,United States,Nominated for 1 Oscar. 14 wins & 39 nominations total,https://m.media-amazon.com/images/M/MV5BODJkZTZhMWItMDI3Yy00ZWZlLTk4NjQtOTI1ZjU5NjBjZTVjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '87%'}",74,7.6,"477,270",tt0441773,movie,07 Nov 2008,"$215,771,591",N/A,N/A,True
Kung Fu Panda,2008,PG,06 Jun 2008,92 min,"Animation, Action, Adventure","Mark Osborne, John Stevenson","Jonathan Aibel, Glenn Berger, Ethan Reiff","Jack Black, Ian McShane, Angelina Jolie","To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way.",English,United States,Nominated for 1 Oscar. 14 wins & 39 nominations total,https://m.media-amazon.com/images/M/MV5BODJkZTZhMWItMDI3Yy00ZWZlLTk4NjQtOTI1ZjU5NjBjZTVjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '74/100'}",74,7.6,"477,270",tt0441773,movie,07 Nov 2008,"$215,771,591",N/A,N/A,True
Kung Fu Panda 2,2011,PG,26 May 2011,90 min,"Animation, Action, Adventure",Jennifer Yuh Nelson,"Jonathan Aibel, Glenn Berger, Ethan Reiff","Jack Black, Angelina Jolie, Jackie Chan","Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past.",English,United States,Nominated for 1 Oscar. 5 wins & 47 nominations total,https://m.media-amazon.com/images/M/MV5BYzQ0ZWIxZjAtYWI3Yy00MGM0LWFjOGYtNzcyYThiOTA3ODI1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '7.2/10'}",67,7.2,"289,953",tt1302011,movie,13 Dec 2011,"$165,249,063",N/A,N/A,True
